List Date,Company,Group,Sector,Sub Sector,Country of Incorporation,Market,Ord Shares,Dep Receipts,Fixed Int,Warrants, Mkt Cap £m ,International Main Market,FCA Listing Category
11-Nov-04,EUROPA OIL & GAS(HLDGS)            ,533,Oil & Gas Producers,Exploration & Production,GB,AIM,YES,NO,NO,NO,13.31739656,N,
12-Oct-83,EUROPEAN ASSETS TRUST NV           ,8995,Nonequity Investment Instruments,Nonequity Investment Instruments,NL,Main Market,YES,NO,NO,NO,146.90318084,Y,Standard
28-Jun-72,EUROPEAN INVESTMENT TRUST PLC(THE) ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,320.8841273025,N,Premium
17-May-06,EUROPEAN ISLAMIC INVESTMENT BANK   ,8355,Banks,Banks,GB,AIM,YES,NO,NO,NO,59.162676,N,
14-Jul-14,EUROPEAN REAL ESTATE INVMT TR LTD  ,8633,Real Estate Investment & Services,Real Estate Holding & Development,GG,Main Market,YES,NO,NO,NO,33.50254849,N,Standard
7-May-14,EUROPEAN WEALTH GROUP LTD          ,8775,General Financial,Specialty Finance,GG,AIM,YES,NO,YES,NO,18.63254547,N,
5-Aug-96,EVERGREEN MARINE CORP(TAIWAN)      ,2773,Industrial Transportation,Marine Transportation,TW,PSM,NO,YES,NO,NO,66.66176514,N,Standard
7-Nov-13,EVERYMAN MEDIA GROUP PLC           ,5755,Travel & Leisure,Recreational Services,GB,AIM,YES,NO,NO,NO,30.8473704,N,
23-Mar-06,EVOCUTIS PLC                       ,4577,Pharmaceuticals & Biotechnology,Pharmaceuticals,GB,AIM,YES,NO,NO,NO,2.2464950668,N,
8-Jun-05,EVRAZ PLC                          ,1757,Industrial Metals,Steel,GB,Main Market,YES,NO,NO,NO,2327.58466923,N,Premium
29-Jul-09,EW&PO FINANCE PLC                  ,5,Company Bonds,Company Bonds,GB,Main Market,NO,NO,YES,NO,0,N,Standard
17-Dec-09,EXILLON ENERGY PLC                 ,533,Oil & Gas Producers,Exploration & Production,IM,Main Market,YES,NO,NO,NO,242.2663665,N,Premium
16-Apr-14,EXOVA GRP PLC                      ,2791,Support Services,Business Support Services,GB,Main Market,YES,NO,NO,NO,400.5963632,N,Premium
11-Oct-06,EXPERIAN PLC                       ,2791,Support Services,Business Support Services,JE,Main Market,YES,NO,NO,NO,10803.29985152,N,Premium
30-Jun-99,EZZ STEEL                          ,1757,Industrial Metals,Steel,EG,Main Market,NO,YES,NO,NO,0,Y,Standard
29-Oct-92,F&C CAPITAL & INCOME INV TST       ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,226.01758278,N,Premium
17-Jul-09,F&C COMMERCIAL PROPERTY TRUST LD   ,8633,Real Estate Investment & Services,Real Estate Holding & Development,GG,Main Market,YES,NO,NO,NO,1122.087516748,N,Premium
29-Jun-59,F&C GLOBAL SMALLER COMPANIES       ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,380.433891775,N,Premium
16-Apr-08,F&C MANAGED PORTFOLIO TRUST PLC    ,8995,Nonequity Investment Instruments,Nonequity Investment Instruments,GB,Main Market,YES,NO,NO,NO,67.691826175,N,Premium
22-Mar-99,F&C PRIVATE EQUITY TRUST           ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,157.4850022988,N,Premium
1-Jun-04,F&C UK REAL ESTATE INVESTMENTS LTD ,8633,Real Estate Investment & Services,Real Estate Holding & Development,GG,Main Market,YES,NO,NO,NO,400.39912974,N,Premium
4-May-95,F.B.D.HLDGS                        ,8532,Nonlife Insurance,Full Line Insurance,IE,Main Market,YES,NO,NO,NO,306.7734836284,Y,Premium
12-Jun-14,FAIR OAKS INCOME FUND LTD          ,8985,Equity Investment Instruments,Equity Investment Instruments,GG,SFM,NO,NO,NO,NO,81.4142314673,N,
5-Aug-14,FAIRFX GROUP PLC                   ,8773,General Financial,Consumer Finance,GB,AIM,YES,NO,NO,NO,41.22834885,N,
16-Dec-02,FAIRPOINT GROUP PLC                ,8775,General Financial,Specialty Finance,GB,AIM,YES,NO,NO,NO,51.37947648,N,
20-Jun-13,FALANX GROUP LTD                   ,2791,Support Services,Business Support Services,VG,AIM,YES,NO,NO,NO,20.34353724,N,
28-Mar-13,FALCON OIL & GAS                   ,533,Oil & Gas Producers,Exploration & Production,CA,AIM,YES,NO,NO,NO,50.684563435,N,
13-Jan-03,FALKLAND ISLANDS HLDGS             ,2791,Support Services,Business Support Services,GB,AIM,YES,NO,NO,NO,37.91645015,N,
14-Oct-04,FALKLAND OIL & GAS                 ,533,Oil & Gas Producers,Exploration & Production,FK,AIM,YES,NO,NO,NO,112.01424906,N,
11-Oct-04,FAR EASTERN NEW CENTURY CORP       ,3763,Personal Goods,Clothing & Accessories,TW,Main Market,NO,YES,NO,NO,0,Y,
20-Jan-11,FARGLORY LAND DEVELOPMENT CO LTD   ,8633,Real Estate Investment & Services,Real Estate Holding & Development,TW,Main Market,NO,YES,NO,NO,0,Y,Standard
27-Jun-03,FAROE PETROLEUM PLC                ,533,Oil & Gas Producers,Exploration & Production,GB,AIM,YES,NO,NO,NO,161.89558726,N,
2-Jul-12,FASTJET PLC                        ,5751,Travel & Leisure,Airlines,GB,AIM,YES,NO,NO,NO,11.382627872,N,
11-Jun-12,FASTNET OIL & GAS PLC              ,533,Oil & Gas Producers,Exploration & Production,GB,AIM,YES,NO,NO,NO,9.0659381138,N,
20-Jun-14,FDM GROUP PLC                      ,9533,Software & Computer Services,Computer Services,GB,Main Market,YES,NO,NO,NO,375.9080803525,N,Premium
31-Jan-06,FEDERAL BANK                       ,8355,Banks,Banks,IN,PSM,NO,YES,NO,NO,60.56232,N,Standard
19-May-14,FEEDBACK                           ,2737,Electronic & Electrical Equipment,Electronic Equipment,GB,AIM,YES,NO,NO,NO,2.956574563,N,
28-Jul-52,FENNER PLC                         ,2757,Industrial Engineering,Industrial Machinery,GB,Main Market,YES,NO,NO,NO,417.9536128875,N,Premium
18-Jul-11,FERREX PLC                         ,1757,Industrial Metals,Steel,GB,AIM,YES,NO,NO,NO,6.069663535,N,
20-Jun-07,FERREXPO PLC                       ,1757,Industrial Metals,Steel,GB,Main Market,YES,NO,NO,NO,311.97079526,N,Premium
15-Dec-10,FERRUM CRESCENT LTD                ,1757,Industrial Metals,Steel,AU,AIM,YES,NO,NO,NO,2.8533304415,N,
7-Nov-14,FEVERTREE DRINKS PLC               ,3537,Beverages,Soft Drinks,GB,AIM,YES,NO,NO,NO,199.94295456,N,
13-Jun-96,FIDELITY ASIAN VALUES              ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,144.7968997313,N,Premium
19-Apr-10,FIDELITY CHINA SPECIAL SITUATIONS  ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,774.60764424,N,Premium
6-Nov-91,FIDELITY EUROPEAN VALUES           ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,681.105962875,N,Premium
15-Mar-94,FIDELITY JAPANESE VALUES           ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,70.6054830325,N,Premium
17-Nov-94,FIDELITY SPECIAL VALUES            ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,461.21220352,N,Premium
9-Jun-97,FIDESSA GROUP PLC                  ,9537,Software & Computer Services,Software,GB,Main Market,YES,NO,NO,NO,885.9902558,N,Premium
24-Oct-94,FILTRONIC                          ,9578,Technology Hardware & Equipment,Telecommunications Equipment,GB,Main Market,YES,NO,NO,NO,25.8376225025,N,Premium
5-Oct-07,FINANCIAL TECHNOLOGIES (INDIA)     ,9533,Software & Computer Services,Computer Services,IN,Main Market,NO,YES,NO,NO,0,Y,
11-Jun-98,FINANSBANK                         ,8355,Banks,Banks,TR,Main Market,NO,YES,NO,NO,0,Y,Standard
9-Apr-13,FINDEL                             ,5379,General Retailers,Specialty Retailers,GB,Main Market,YES,NO,NO,NO,193.847382495,N,Premium
2-Dec-13,FINNAUST MINING PLC                ,1755,Industrial Metals,Nonferrous Metals,GB,AIM,YES,NO,NO,NO,8.5096136,N,
30-Oct-14,FINSBURY FOOD GROUP                ,3577,Food Producers,Food Products,GB,AIM,YES,NO,NO,NO,111.4667412,N,
24-Dec-53,FINSBURY GROWTH & INCOME TRUST     ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,357.61052216,N,Premium
10-Jun-93,FINTRUST DEBENTURE                 ,6,Debentures & Loans,Debentures & Loans,GB,Main Market,NO,NO,YES,NO,0,N,Standard
30-Sep-10,FIRESTONE DIAMONDS                 ,1773,Mining,Diamonds & Gemstones,GB,AIM,YES,NO,NO,NO,108.1474849,N,
18-Dec-87,FIRST DEBENTURE FINANCE            ,6,Debentures & Loans,Debentures & Loans,GB,Main Market,NO,NO,YES,NO,0,N,Standard
28-Mar-02,FIRST DERIVATIVES PLC              ,9533,Software & Computer Services,Computer Services,GB,AIM,YES,NO,NO,NO,273.53480568,N,
22-Dec-00,FIRST PROPERTY GROUP               ,8771,General Financial,Asset Managers,GB,AIM,YES,NO,NO,NO,37.77900242,N,
1-Feb-10,FIRST QUANTUM MINERALS             ,1755,Industrial Metals,Nonferrous Metals,CA,Main Market,YES,NO,NO,NO,5472.105730875,Y,Standard
16-Jun-95,FIRSTGROUP                         ,5759,Travel & Leisure,Travel & Tourism,GB,Main Market,YES,NO,NO,NO,1285.486629075,N,Premium
30-Dec-96,FISHER(JAMES)& SONS PLC            ,2777,Industrial Transportation,Transportation Services,GB,Main Market,YES,NO,NO,NO,600.28928971,N,Premium
28-Jun-02,FISHGUARD & ROSSLARE RLYS & HBRS CO,7,Preference,Preference,GB,Main Market,NO,NO,YES,NO,0,N,Standard
30-Mar-00,FISKE                              ,8777,General Financial,Investment Services,GB,AIM,YES,NO,NO,NO,4.7782822,N,
25-Oct-04,FITBUG HLDGS PLC                   ,3745,Leisure Goods,Recreational Products,GB,AIM,YES,NO,NO,NO,20.7733581263,N,
14-Oct-08,FLETCHER KING                      ,8637,Real Estate Investment & Services,Real Estate Services,GB,AIM,YES,NO,NO,NO,5.71006298,N,
15-Aug-06,FLOWGROUP PLC                      ,2733,Electronic & Electrical Equipment,Electrical Components & Equipment,GB,AIM,YES,NO,NO,NO,104.7680160625,N,
21-May-14,FLOWTECH FLUIDPOWER PLC            ,2757,Industrial Engineering,Industrial Machinery,GB,AIM,YES,NO,NO,NO,54.82020224,N,
15-Dec-10,FLYBE GROUP PLC                    ,5751,Travel & Leisure,Airlines,GB,Main Market,YES,NO,NO,NO,240.17602911,N,Premium
2-Aug-93,FLYING BRANDS                      ,5379,General Retailers,Specialty Retailers,JE,Main Market,YES,NO,NO,NO,0.4529481938,N,Standard
11-Dec-14,FOCUSRITE PLC                      ,3743,Leisure Goods,Consumer Electronics,GB,AIM,YES,NO,NO,NO,84.499125,N,
29-Feb-00,FORBIDDEN TECHNOLOGIES             ,9537,Software & Computer Services,Software,GB,AIM,YES,NO,NO,NO,15.488236415,N,
21-Mar-52,FOREIGN & COL INVESTM TRUST        ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,YES,NO,2354.882935392,N,Premium
24-Dec-04,FORESIGHT 2 VCT PLC                ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,59.12232858,N,Premium
4-Apr-96,FORESIGHT 3 VCT                    ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,30.8924937563,N,Premium
16-Mar-98,FORESIGHT 4 VCT                    ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,41.73421015,N,Premium
29-Oct-13,FORESIGHT SOLAR FUND LTD           ,8985,Equity Investment Instruments,Equity Investment Instruments,JE,Main Market,YES,NO,NO,NO,216.84,N,Premium
2-Nov-10,FORESIGHT SOLAR VCT PLC            ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,61.67080734,N,Premium
18-Jan-07,FORESIGHT VCT PLC                  ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,52.407986815,N,Premium
22-Jun-07,FORMATION GROUP PLC                ,8633,Real Estate Investment & Services,Real Estate Holding & Development,GB,AIM,YES,NO,NO,NO,3.214594527,N,
3-Jul-00,FORTE ENERGY NL                    ,1755,Industrial Metals,Nonferrous Metals,AU,AIM,YES,NO,NO,NO,4.6960713709,N,
10-Aug-93,FORTUNE OIL                        ,533,Oil & Gas Producers,Exploration & Production,GB,Main Market,YES,NO,NO,NO,247.0686511725,N,Standard
2-Aug-05,FORUM ENERGY                       ,533,Oil & Gas Producers,Exploration & Production,GB,AIM,YES,NO,NO,NO,8.54054064,N,
31-Aug-12,FOX MARBLE HLDGS PLC               ,1775,Mining,General Mining,GB,AIM,YES,NO,NO,NO,27.323108315,N,
25-Sep-13,FOXTONS GROUP PLC                  ,8637,Real Estate Investment & Services,Real Estate Services,GB,Main Market,YES,NO,NO,NO,452.18778997,N,Premium
9-May-95,FRENCH CONNECTION GROUP            ,5371,General Retailers,Apparel Retailers,GB,Main Market,YES,NO,NO,NO,56.9404789375,N,Premium
28-Jul-04,FRENKEL TOPPING GROUP              ,8775,General Financial,Specialty Finance,GB,AIM,YES,NO,NO,NO,24.142744575,N,
14-May-08,FRESNILLO PLC                      ,1779,Mining,Platinum & Precious Metals,GB,Main Market,YES,NO,NO,NO,5795.76296554,N,Premium
5-Nov-09,FRIENDS LIFE GROUP LTD             ,8575,Life Insurance,Life Insurance,GG,Main Market,YES,NO,NO,NO,5159.948526536,N,Premium
2-Aug-11,FRONTERA RESOURCES CORP            ,533,Oil & Gas Producers,Exploration & Production,KY,AIM,YES,NO,NO,NO,21.3385856493,N,
15-Jul-13,FRONTIER DEVELOPMENTS PLC          ,3747,Leisure Goods,Toys,GB,AIM,YES,NO,NO,NO,77.70743825,N,
31-Jan-11,FRONTIER IP GROUP PLC              ,2791,Support Services,Business Support Services,GB,AIM,YES,NO,NO,NO,5.634733,N,
22-Dec-10,FRONTIER MINING LTD((KY)           ,1775,Mining,General Mining,KY,AIM,YES,NO,NO,NO,5.634109524,N,
5-Jul-13,FRONTIER RESOURCES INTL PLC        ,533,Oil & Gas Producers,Exploration & Production,GB,AIM,YES,NO,NO,NO,1.5302321713,N,
12-Oct-92,FRONTLINE LTD                      ,2773,Industrial Transportation,Marine Transportation,BM,Main Market,YES,NO,NO,NO,5.5087494,Y,Standard
8-Feb-05,FRUTAROM INDUSTRIES                ,1357,Chemicals,Specialty Chemicals,IL,Main Market,NO,YES,NO,NO,121.68253188,Y,Standard
8-Jul-10,FULCRUM UTILITY SERVICES LD        ,8775,General Financial,Specialty Finance,KY,AIM,YES,NO,NO,NO,11.9587666925,N,
20-Oct-14,FULHAM SHORE PLC(THE)              ,5757,Travel & Leisure,Restaurants & Bars,GB,AIM,YES,NO,NO,NO,73.15297,N,
27-Aug-96,FULLER SMITH & TURNER              ,5757,Travel & Leisure,Restaurants & Bars,GB,Main Market,YES,NO,YES,NO,303.68629795,N,Premium
10-Mar-93,FUNDING FOR HOMES                  ,6,Debentures & Loans,Debentures & Loans,GB,Main Market,NO,NO,YES,NO,0,N,Standard
25-Jun-14,FUNDSMITH EMERGING EQUITIES TR PLC ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,207.30251312,N,Premium
18-Dec-12,FUSIONEX INTERNATIONAL PLC         ,9537,Software & Computer Services,Software,JE,AIM,YES,NO,NO,NO,123.625,N,
22-Jul-03,FUTURA MEDICAL                     ,4577,Pharmaceuticals & Biotechnology,Pharmaceuticals,GB,AIM,YES,NO,NO,NO,34.46583175,N,
25-Jun-99,FUTURE                             ,5557,Media,Publishing,GB,Main Market,YES,NO,NO,NO,36.834725035,N,Standard
10-Jan-07,FYFFES                             ,3577,Food Producers,Food Products,IE,AIM,YES,NO,NO,NO,234.86171727,N,
20-Jul-04,G4S PLC                            ,2791,Support Services,Business Support Services,GB,Main Market,YES,NO,NO,NO,4311.904172863,N,Premium
23-Dec-05,GABLE HLDGS INC                    ,8536,Nonlife Insurance,Property & Casualty Insurance,KY,AIM,YES,NO,NO,NO,73.07270982,N,
15-Nov-99,GAIL(INDIA)                        ,537,Oil & Gas Producers,Integrated Oil & Gas,IN,PSM,NO,YES,NO,NO,0,N,Standard
31-Mar-06,GALANTAS GOLD CORP                 ,1777,Mining,Gold Mining,CA,AIM,YES,NO,NO,NO,2.7802741888,N,
12-May-14,GALASYS PLC                        ,9537,Software & Computer Services,Software,JE,AIM,YES,NO,NO,NO,14.146345575,N,
28-Sep-11,GALILEO RESOURCES PLC              ,1775,Mining,General Mining,GB,AIM,YES,NO,NO,NO,4.5066747413,N,
4-Dec-01,GALLEON HOLDINGS PLC               ,5555,Media,Media Agencies,GB,AIM,YES,NO,NO,NO,0,N,
27-Mar-72,GALLIFORD TRY                      ,2357,Construction & Materials,Heavy Construction,GB,Main Market,YES,NO,NO,NO,1050.0704648,N,Premium
11-Jun-14,GAME DIGITAL PLC                   ,3747,Leisure Goods,Toys,GB,Main Market,YES,NO,NO,NO,612,N,Premium
25-Nov-13,GAMEACCOUNT NETWORK PLC            ,5752,Travel & Leisure,Gambling,GB,AIM,YES,NO,NO,NO,28.24190586,N,
6-Oct-94,GAMES WORKSHOP GROUP               ,3747,Leisure Goods,Toys,GB,Main Market,YES,NO,NO,NO,164.2603768,N,Premium
1-Aug-13,GAMING REALMS PLC                  ,5752,Travel & Leisure,Gambling,GB,AIM,YES,NO,NO,NO,66.8458924825,N,
10-Oct-14,GAMMA COMMUNICATIONS LTD           ,6575,Mobile Telecommunications,Mobile Telecommunications,GB,AIM,YES,NO,NO,NO,212.912550435,N,
12-Jun-06,GAZPROM NEFT OJSC                  ,537,Oil & Gas Producers,Integrated Oil & Gas,RU,Main Market,NO,YES,NO,NO,0,Y,
28-Oct-96,GAZPROM OAO                        ,537,Oil & Gas Producers,Integrated Oil & Gas,RU,Main Market,NO,YES,NO,NO,35311.4992748701,Y,Standard
27-Aug-10,GB GROUP                           ,9533,Software & Computer Services,Computer Services,GB,AIM,YES,NO,NO,NO,176.95020624,N,
19-Apr-04,GCM RESOURCES PLC                  ,1771,Mining,Coal,GB,AIM,YES,NO,NO,NO,10.4464901538,N,
22-Jul-10,GCP INFRASTRUCTURE INVESTMENTS LTD ,8985,Equity Investment Instruments,Equity Investment Instruments,JE,Main Market,YES,NO,NO,NO,623.703888675,N,Premium
20-May-13,GCP STUDENT LIVING PLC             ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,SFM,NO,NO,NO,NO,254.16786475,N,
10-Jul-06,GEIGER COUNTER LTD                 ,8995,Nonequity Investment Instruments,Nonequity Investment Instruments,IM,Main Market,YES,NO,NO,NO,13.65636914,N,
19-Feb-07,GEM DIAMONDS LTD                   ,1773,Mining,Diamonds & Gemstones,VG,Main Market,YES,NO,NO,NO,241.120885305,Y,Premium
6-Jun-08,GEMFIELDS PLC                      ,1773,Mining,Diamonds & Gemstones,GB,AIM,YES,NO,NO,NO,247.90084112,N,
22-Jun-11,GENEL ENERGY PLC                   ,8775,General Financial,Specialty Finance,JE,Main Market,YES,NO,NO,NO,1687.853748,N,Standard
10-Sep-92,GENERAL ACCIDENT PLC               ,8536,Nonlife Insurance,Property & Casualty Insurance,GB,Main Market,NO,NO,YES,NO,325.775,N,Standard
4-Oct-73,GENERAL ELECTRIC CO.               ,2727,General Industrials,Diversified Industrials,US,Main Market,YES,NO,NO,NO,173046.751095499,Y,Standard
28-Aug-14,GENERAL INDUSTRIES PLC             ,4573,Pharmaceuticals & Biotechnology,Biotechnology,GB,Main Market,YES,NO,NO,NO,5.09599974,N,Standard
13-Apr-65,GENERAL MOTORS CORP                ,3353,Automobiles & Parts,Automobiles,US,Main Market,NO,YES,NO,NO,0,Y,Standard
6-Jul-89,GENESIS EMERGING MARKETS FUND      ,8985,Equity Investment Instruments,Equity Investment Instruments,GG,Main Market,YES,NO,NO,NO,703.8323579,N,Premium
12-Nov-07,GENUS                              ,4573,Pharmaceuticals & Biotechnology,Biotechnology,GB,Main Market,YES,NO,NO,NO,756.8463681,N,Premium
23-Jun-06,GEONG INTERNATIONAL                ,9537,Software & Computer Services,Software,JE,AIM,YES,NO,NO,NO,1.51338476,N,
23-Sep-05,GETECH GROUP                       ,573,"Oil Equipment, Services & Distribution",Oil Equipment & Services,GB,AIM,YES,NO,NO,NO,12.27756852,N,
22-Dec-14,GFINITY PLC                        ,5553,Media,Broadcasting & Entertainment,GB,AIM,YES,NO,NO,NO,19.85051325,N,
14-Jun-46,GKN                                ,3355,Automobiles & Parts,Auto Parts,GB,Main Market,YES,NO,NO,NO,5589.12249728,N,Premium
8-Sep-88,GLANBIA                            ,3577,Food Producers,Food Products,IE,Main Market,YES,NO,NO,NO,2885.6754048916,Y,Premium
22-May-72,GLAXOSMITHKLINE                    ,4577,Pharmaceuticals & Biotechnology,Pharmaceuticals,GB,Main Market,YES,NO,NO,NO,65298.55964608,N,Premium
24-May-11,GLENCORE PLC                       ,1775,Mining,General Mining,JE,Main Market,YES,NO,NO,NO,39392.335284264,N,Premium
27-Jun-97,GLH HOTELS LTD                     ,6,Debentures & Loans,Debentures & Loans,GB,Main Market,NO,NO,YES,NO,0,N,Standard
5-Aug-05,GLI FINANCE LTD                    ,8985,Equity Investment Instruments,Equity Investment Instruments,GG,AIM,YES,NO,NO,NO,77.78688556,N,
29-Sep-05,GLOBAL BRANDS SA                   ,8775,General Financial,Specialty Finance,LU,AIM,YES,NO,NO,NO,0.7499880798,N,
25-Mar-02,GLOBAL ENERGY DEVELOPMENT          ,533,Oil & Gas Producers,Exploration & Production,GB,AIM,YES,NO,NO,NO,18.05359,N,
30-Nov-06,GLOBAL FIXED INC REAL LTD          ,8985,Equity Investment Instruments,Equity Investment Instruments,GG,Main Market,YES,NO,NO,NO,26.780927255,N,
2-Jul-14,GLOBAL INVACOM GROUP LTD           ,9578,Technology Hardware & Equipment,Telecommunications Equipment,SG,AIM,YES,NO,NO,NO,58.2454741688,N,
12-Dec-12,GLOBAL INVESTMENT HOUSE            ,8775,General Financial,Specialty Finance,KW,Main Market,YES,NO,NO,NO,0,Y,
